"record_type","sanity_id","title","slug","status","kind","collection","collection_slug","parent_service","parent_service_slug","provider","provider_role","service_category","pricing_model","pricing_model_note","service_price","rack_price","product_price_cents","product_price_usd","duration","brand","product_category","size","in_stock","shippable","weight_lb","featured","badge","tagline","description","who_its_for","process","pricing_notes","competitor_pricing","booking_url","purchase_url","cta_label","concerns","related_services","faqs","image_url","image_alt","gallery","seo_meta_title","seo_meta_description","order_rank","created_at","updated_at","revision","source_dataset","source_transaction_id"
"Product","product-glymed-US-GM-085R","Cellulite Corrector Cream with Warming Actives","cellulite-corrector-cream-with-warming-actives","","","","","","","","","","","","","","6900","69","","glymed","skincare","6.75 fl oz | 200 ml","true","","","","","Increases Firmness & Elasticity · Lifts & Firms · Plumps & Moisturizes","Cellulite Corrector Cream with Warming Actives leaves dry, stressed and dehydrated skin nourished, invigorated and smooth instantly. Powerful, detoxifying and stimulating ingredients rework and rebalance unstable adipose tissue, which helps eliminate the pollutants that produce trapped water in between tissues, causing the ""rippled"" appearance.","","","","","","","","","","","https://cdn.sanity.io/images/4e7axyi7/production/640494f82fc53bd4e822d32203e2bd40ab8b5a81-800x800.webp","Cellulite Corrector Cream with Warming Actives","","","","","2026-07-01T03:12:12Z","2026-07-01T07:45:00Z","JL5yWZ2fDsPkrNN3bKHZII","production",""
"Product","product-skinscript-charcoal-refining-mask","Charcoal Refining Mask","charcoal-refining-mask","","","","","","","","","","","","","","","","","skin-script","skincare","","true","","","","","For: Normal to oily","Professional Use Only. Charcoal Refining Mask is a professional clay-based treatment mask formulated to help absorb excess surface oil and refine the appearance of pores for a smoother, more balanced-looking complexion.","","","","","","","","","","","https://cdn.sanity.io/images/4e7axyi7/production/2323c5c02d0cf3773775a257d895ca4af5f0141c-2000x2000.webp","Charcoal Refining Mask","","","","","2026-07-01T03:12:13Z","2026-07-01T06:21:50Z","6Uf5dcYnDNc3ONxw9MTowm","production",""
"Product","product-skinscript-cherry-enzyme","Cherry Enzyme","cherry-enzyme","","","","","","","","","","","","","","","","","skin-script","skincare","","true","","","","","For: Normal, combination","Cherry Enzyme is a high-performance exfoliant that combines tart and sweet cherry extracts with alpha-hydroxy acids to help renew the skin's appearance, boost hydration, and restore radiance. Formulated with 9% lactic and 5% mandelic acid.","","","","","","","","","","","https://cdn.sanity.io/images/4e7axyi7/production/1e7e357eebd52d79868f209d470779adbac9bc07-2000x2000.webp","Cherry Enzyme","","","","","2026-07-01T03:12:13Z","2026-07-01T06:20:30Z","JL5yWZ2fDsPkrNN3bJuBlU","production",""
"Product","product-glymed-US-GM-089R","Chocolate Masque with Enzymes","chocolate-masque-with-enzymes","","","","","","","","","","","","","","6000","60","","glymed","skincare","2 fl oz | 59 ml","true","","","","","Reduces Pigmentation · Increases Firmness & Elasticity · Lifts & Firms · Plumps","This chocolate masque is as good as it sounds! Rich in antioxidants like cocoa extract, this masque delivers superior anti-aging and restorative benefits to boost circulation, improve elasticity and brighten the skin's complexion.","","","","","","","","","","","https://cdn.sanity.io/images/4e7axyi7/production/16d14ea9319d3d286be78ba0ced95812fe0ee8c9-800x800.webp","Chocolate Masque with Enzymes","","","","","2026-07-01T03:12:12Z","2026-07-01T07:44:20Z","D3X8E2XKt8n8bNnBsSDfCq","production",""
"Product","product-skinscript-citrus-c-nourishing-cream","Citrus-C Nourishing Cream","citrus-c-nourishing-cream","","","","","","","","","","","","","","","","","skin-script","skincare","","true","","","","","For: Normal to dry","Citrus-C Nourishing Cream is an antioxidant-rich treatment cream formulated with 5% BV-OSC, an oil-soluble form of vitamin C, to help enhance visible radiance and support a more even-looking complexion.","","","","","","","","","","","https://cdn.sanity.io/images/4e7axyi7/production/ec6c1de186c260f8fb7ff14c937fcd330b35f851-2000x2000.webp","Citrus-C Nourishing Cream","","","","","2026-07-01T03:12:13Z","2026-07-01T06:22:02Z","D3X8E2XKt8n8bNnBsS9iQt","production",""
"Product","product-skinscript-clarifying-toner-pads","Clarifying Toner Pads","clarifying-toner-pads","","","","","","","","","","","","","","","","","skin-script","skincare","","true","","","","","For: Oily","Clarifying Toner Pads are pre-soaked exfoliating pads formulated with glycolic acid, salicylic acid, and tea tree oil to help remove surface buildup, refine the appearance of pores, and support a clearer-looking complexion.","","","","","","","","","","","https://cdn.sanity.io/images/4e7axyi7/production/e2f6ec21ff9e8a98e2bdc25d5f0a3da098c8aa3a-2000x2000.webp","Clarifying Toner Pads","","","","","2026-07-01T03:12:13Z","2026-07-01T06:21:02Z","JL5yWZ2fDsPkrNN3bJuO1q","production",""
"Product","product-facereality-clear-skin-balance","Clear Skin Balance","clear-skin-balance","","","","","","","","","","","","","","4400","44","","face-reality","other","Default Title","true","","","","","","Clear Skin Balance is an Omega-3 + Antioxidant multifunctional supplement for breakout‑prone skin, designed to support clearer‑looking results. Developed by the #1 Professional Acne Brand, Clear Skin Balance contains Omega‑3s and a proprietary Antioxidant Skin Defense Blend that may help clear, balance, and brighten skin while supporting overall health and wellness.* *These statements have not been evaluated by the Food and Drug Administration. This product is not intended to diagnose, treat, cure, or prevent any disease.","","","","","","","","","","","https://cdn.sanity.io/images/4e7axyi7/production/6e049c2cf969ede0c815cd97c41fc58af26468af-2048x2048.png","Clear Skin Balance","","","","","2026-07-01T08:00:10Z","2026-07-01T08:02:47Z","JL5yWZ2fDsPkrNN3bKMny6","production",""
"Product","product-glymed-US-GM-19AR","Clear Skin Cleanser with Benzoyl Peroxide","clear-skin-cleanser-with-benzoyl-peroxide","","","","","","","","","","","","","","4700","47","","glymed","skincare","8 fl oz | 236 ml","true","","","","","","Skin Wash is an extraordinarily effective acne wash formulated to achieve dramatic results with the ability to reduce and help to promote healing of both inflamed and non-inflamed acne breakouts. This cleanser oxygenates and detoxifies congested skin, while it soothes and promotes healing with Benzoyl Peroxide to specifically kill acne-causing bacteria.","","","","","","","","","","","https://cdn.sanity.io/images/4e7axyi7/production/cc06a9a0def880dbc215fed15819361cd556e9d5-400x400.webp","Clear Skin Cleanser with Benzoyl Peroxide","","","","","2026-07-01T03:12:10Z","2026-07-01T06:04:15Z","6Uf5dcYnDNc3ONxw9MOmjk","production",""
"Product","product-facereality-clear-skin-restore","Clear Skin Restore","clear-skin-restore","","","","","","","","","","","","","","3600","36","","face-reality","other","Default Title","true","","","","","","Clear Skin Restore is a zinc + probiotic microbiome supplement for breakout‑prone skin, designed to support clearer‑looking results. Developed by the #1 Professional Acne Brand, Clear Skin Restore contains Zinc and a proprietary Probiotic Gut‑Skin Axis Blend to help clear skin while supporting overall health and wellness.* * These statements have not been evaluated by the Food and Drug Administration. This product is not intended to diagnose, treate, cure, or prevent any disease.","","","","","","","","","","","https://cdn.sanity.io/images/4e7axyi7/production/93d6fafcce4a2d54556b833f9777ede8a8c1a23b-2048x2048.png","Clear Skin Restore","","","","","2026-07-01T08:00:10Z","2026-07-01T08:02:32Z","D3X8E2XKt8n8bNnBsSEbEG","production",""
"Product","product-facereality-clearderma-moisturizer","clearDerma Moisturizer","clearderma-moisturizer","","","","","","","","","","","","","","3300","33","","face-reality","skincare","2 oz","true","","","","","","Discover a lighter approach to hydration. This lightweight, acne‑safe, fast‑absorbing moisturizer soothes and quenches skin, while delivering antioxidant support for a healthy, radiant glow.","","","","","","","","","","","https://cdn.sanity.io/images/4e7axyi7/production/42a2cd50f55a53f9d5dddfeabddf53ecbee618be-2048x2048.png","clearDerma Moisturizer","","","","","2026-07-01T08:00:10Z","2026-07-01T08:01:50Z","JL5yWZ2fDsPkrNN3bKLfrX","production",""
"Product","product-skinscript-coconut-papaya-enzyme","Coconut Papaya Enzyme","coconut-papaya-enzyme","","","","","","","","","","","","","","","","","skin-script","skincare","","true","","","","","For: Normal, dry","Professional Use Only. Coconut Papaya Enzyme is a creamy, indulgent enzymatic exfoliant formulated for dry, dull-looking, or sensitive skin types. Featuring coconut and papaya fruit purees, this gentle formula helps loosen and remove surface buildup to refine the appearance of skin texture.","","","","","","","","","","","https://cdn.sanity.io/images/4e7axyi7/production/49ff0ab44cf913c463571507cecb54f804c8f994-2000x2000.webp","Coconut Papaya Enzyme","","","","","2026-07-01T03:12:13Z","2026-07-01T06:21:05Z","JL5yWZ2fDsPkrNN3bJuOXC","production",""
"Product","product-skinscript-coconut-restorative-mask","Coconut Restorative Mask","coconut-restorative-mask","","","","","","","","","","","","","","","","","skin-script","skincare","","true","","","","","For: All skin types","Professional Use Only. The Coconut Restorative Mask helps soften the appearance of visible redness with moisturizing ingredients like coconut fruit, yogurt extract, honey, and bisabolol. Fensebiome and fructooligosaccharides help support a balanced-looking complexion.","","","","","","","","","","","https://cdn.sanity.io/images/4e7axyi7/production/ef8c773a43036c8244dc124a19ac85fcc1dae34d-300x300.webp","Coconut Restorative Mask","","","","","2026-07-01T03:12:13Z","2026-07-01T07:47:44Z","6Uf5dcYnDNc3ONxw9Moe8o","production",""
"Product","product-glymed-US-GM-056R","Comfort Cream with Aloe Vera","comfort-cream-with-aloe-vera","","","","","","","","","","","","","","4500","45","","glymed","skincare","2 fl oz | 59 ml","true","","","","","Calming · Reduces Inflammation","Comfort Cream with Aloe Vera is a soothing daily moisturizer designed to comfort, hydrate, and support skin that feels dry, sensitive, dehydrated or flaky. Formulated with concentrated Aloe Vera, this professional skincare essential helps leave the skin feeling nourished, soft, and replenished while supporting a improved complexion. Helps comfort, moisturize, and refresh skin that feels dry or stressed from everyday environmental exposure. This soothing cosmetic formula supports a soft, smooth, and healthy-looking complexion. Ideal for all skin types, including sensitive skin, Comfort Cream helps improve the look and feel of skin after cleansing, exfoliation, waxing, extractions, or professional skincare services.","","","","","","","","","","","https://cdn.sanity.io/images/4e7axyi7/production/9c0265b0616fc765bcf8462660647b59101f8700-400x400.webp","Comfort Cream with Aloe Vera","","","","","2026-07-01T03:12:10Z","2026-07-01T06:04:15Z","6Uf5dcYnDNc3ONxw9MOmjk","production",""
"Product","product-skinscript-cosmo-intro-kit","Cosmo Intro Kit","cosmo-intro-kit","","","","","","","","","","","","","","","","","skin-script","skincare","","true","","","","","","Designed specifically for cosmetology programs, this curated kit introduces students to the essentials of professional skin care while building confidence in consultation as well as home care recommendations.","","","","","","","","","","","https://cdn.sanity.io/images/4e7axyi7/production/ca25e4c94e703dd24bc9d4cb22cfb831bb48a098-100x100.webp","Cosmo Intro Kit","","","","","2026-07-01T03:12:13Z","2026-07-01T06:20:27Z","6Uf5dcYnDNc3ONxw9MTOeE","production",""
"Product","product-facereality-cran-peptide-cream","Cran-Peptide Cream","cran-peptide-cream","","","","","","","","","","","","","","3300","33","","face-reality","skincare","2 oz","true","","","","","","Dry skin deserves ultra-rich moisture. This restorative, soothing and acne-safe moisturizer contains a dynamic blend of peptides and antioxidants, leaving skin deeply nourished without feeling greasy.","","","","","","","","","","","https://cdn.sanity.io/images/4e7axyi7/production/7798cf3b0a3ca0403300d45af57ab8159d702935-2048x2048.png","Cran-Peptide Cream","","","","","2026-07-01T08:00:10Z","2026-07-01T08:02:17Z","6Uf5dcYnDNc3ONxw9MrgpV","production",""
"Product","product-skinscript-cranberry-turnover-peel","Cranberry Turnover Peel","cranberry-turnover-peel","","","","","","","","","","","","","","","","","skin-script","skincare","","true","","","","","For: Normal to oily","Professional Use Only. Cranberry Turnover Peel is a professional exfoliating treatment formulated with 20% salicylic acid and a blend of antioxidant-supportive botanicals to help refine the skin's surface and improve the appearance of congestion and excess oil.","","","","","","","","","","","https://cdn.sanity.io/images/4e7axyi7/production/c63d82c6a60be448ade032d94dd519387bfd5a0c-2000x2000.webp","Cranberry Turnover Peel","","","","","2026-07-01T03:12:13Z","2026-07-01T06:20:20Z","6Uf5dcYnDNc3ONxw9MTMqu","production",""
"Product","product-skinscript-cucumber-hydration-toner-2","Cucumber Hydration Toner","cucumber-hydration-toner-2","","","","","","","","","","","","","","","","","skin-script","skincare","","true","","","","","","Cucumber Hydration Toner is an award-winning toner formulated to help replenish moisture and support skin comfort after cleansing or exfoliation. Featuring a blend of humectants, plant-derived lipids, and soothing botanical extracts.","","","","","","","","","","","https://cdn.sanity.io/images/4e7axyi7/production/67b89f0a4c0aa5b07aaf2c9ba2eb76bf79583a7b-2000x2000.webp","Cucumber Hydration Toner","","","","","2026-07-01T03:12:13Z","2026-07-01T06:21:09Z","D3X8E2XKt8n8bNnBsS9feI","production",""
"Product","product-daily-ritual-coconut-oil","Daily Ritual Coconut Oil","daily-ritual-coconut-oil","","","","","","","","","","","","","","1800","18","","house-of-rose","skincare","","true","","","","","Supple skin releases hair cleanly.","Lightweight, non-comedogenic coconut body oil that keeps skin supple so hair releases cleanly. Daily, 48 hours+ post-wax.","","","","","","","","","","","","","","","","","2026-06-20T11:36:21Z","2026-06-20T11:36:21Z","GDjKvWcUponpDtl6u0oES0","production",""
